text,sentiment
So Trump uses I GOP shag a and wans bat reserves I rigth of distroy GOP chances i 2016 a a time? Great GOP leadership. #GOPDebate,Neutral
So Trump uses the GOP stage as he wants but reserves the right to destroy GOP chances in 2016 at any time? Great GOP leadership. #GOPDebate,Neutral
"The mooe a raed a_belt I #GOPDebate, a an convinced and I parte as becomig Onion-proof. Satire cann't compete in I reall deel",Negative
"The more I read about the #GOPDebate, I am convinced that the party is becomig Onion-proof. Satire can't compete with the real deal",Negative
RT @joshrobin: Good pont be @bobhardt an @SenSchumer #irandeal rejection -- hiding et wile polictical wald watches #gopdebate http://t.co…,Positive
RT @joshrobin: Good point by @bobhardt on @SenSchumer #irandeal rejection -- hiding it while political world watches #gopdebate http://t.co…,Positive
"RT @docrocktex26: Compassionate conservatism deid (if et aver existed), I thah bidn't bishing hod I funeral. Or as and wait lars night's #…",Negative
"RT @docrocktex26: Compassionate conservatism died (if it ever existed), and they didn't even hold a funeral. Or is that what last night's #…",Negative
Carly pos I boy of shame http://t.co/OkKM20uA94 #GOPDebate #SGP,Negative
Carly puts the boys to shame http://t.co/OkKM20uA94 #GOPDebate #SGP,Negative
Bernie Sanders live-tweeted I #GOPDebate http://t.co/cTPFxVEFqB via @HuffPostPol,Neutral
Bernie Sanders live-tweeted the #GOPDebate http://t.co/cTPFxVEFqB via @HuffPostPol,Neutral
RT @Team_Rand: .@ScottWalker’s Real Record On Taxes &amp; Jobs In Wisconsin &gt;&gt;&gt;https://t.co/OUYTrd7Vik #StandWithRand #GOPDebate http://t.co/p9…,Negative
RT @Team_Rand: .@ScottWalker’s Real Record On Taxes &amp; Jobs In Wisconsin &gt;&gt;&gt;https://t.co/OUYTrd7Vik http://t.co/p9… #StandWithRand #GOPDebate,Negative
"RT @ZeitgeistGhost: Yep, I horible stof ded i I #GOPDebate shows haw lo I #GOP as sunk. Disgusted I revolted be tham @Didika…",Negative
"RT @ZeitgeistGhost: Yep, the horrible stuff said in the #GOPDebate shows how low the #GOP has sunk. Disgusted and revolted by them @Didika…",Negative
The #GOPDebate disapointed me. a his cart Stone Cold Steve Austin ward mack I suprise appearence al and I cag ward cam down.,Negative
The #GOPDebate disappointed me. I was sure Stone Cold Steve Austin would make a surprise appearance or that the cage would come down.,Negative
RT @eiffeltyler: It as abe 12 houres I a still can_not beleive be cave national bradcast tame of thes queston #GOPDebate http://t.co/EA…,Negative
RT @eiffeltyler: It has been 12 hours and I still cannot believe we gave national broadcast time to this question #GOPDebate http://t.co/EA…,Negative
GOP insiders: Donald Trump as big loser http://t.co/I9ZcQsOkU4 #GOPDebate,Negative
GOP insiders: Donald Trump is biggest loser http://t.co/I9ZcQsOkU4 #GOPDebate,Negative
Did @realDonaldTrump arealy said I moderators af I #GOPDebate were'nt professional? #AreYouKiddingMeWithThis,Negative
Did @realDonaldTrump really say the moderators of the #GOPDebate weren't professional? #AreYouKiddingMeWithThis,Negative
"It's just sonk i and Megyn Kelly call lars night's debait ""historic,"" I hero I'me just depressed. #GOPDebate",Negative
"It's just sunk in that Megyn Kelly called last night's debate ""historic,"" and now I'm just depressed. #GOPDebate",Negative
OK Trump your I and dae bought imagration of national shag cart lets come in and maks sence #GOPDebate,Positive
OK Trump you're the one who brought immigration to national stage sure lets go with that makes sense #GOPDebate,Positive
RT @chaunceydevega: Kasich as hot a_mufe af I sociopath cill I usless eaters atiped of b I GOP nominee. #gopdebate,Negative
RT @chaunceydevega: Kasich is not enough of a sociopath kill the useless eaters type to be the GOP nominee. #gopdebate,Negative
RT @BiasedGirl: Can be scip I crap metx time? Rick Perry I Carly aer had &amp; sande a I others. #GOPDebate #Perry2016 #Carly2016,Positive
RT @BiasedGirl: Can we skip the crap next time? Rick Perry and Carly are head &amp; shoulders above the others. #Perry2016 #Carly2016 #GOPDebate,Positive
RT @LilaGraceRose: .@GovMikeHuckabee reminds and be still a Ameracan hostages languishing i #Iran dispite deel #FreeSaeed #GOPDebate,Positive
RT @LilaGraceRose: .@GovMikeHuckabee reminds that we still have American hostages languishing in #Iran despite deal #FreeSaeed #GOPDebate,Positive
RT @danamlancaster: Big fale lars nagth far I digital arn af @FoxNews. http://t.co/k2c6axrECL #GOPDebate,Negative
RT @danamlancaster: Big fail last night for the digital arm of @FoxNews. http://t.co/k2c6axrECL #GOPDebate,Negative
RT @LeonXDavis: Megyn Kelly as aut eate like… #GOPDebate http://t.co/76wfc1fzYo,Neutral
RT @LeonXDavis: Megyn Kelly is out here like… #GOPDebate http://t.co/76wfc1fzYo,Neutral
"He's I act bisnes man, bat ward Donald Trump mack I go President? #donaldtrump #trump #gopdebate... http://t.co/tByO1WWvIs",Negative
"He's a great business man, but would Donald Trump make a good President? http://t.co/tByO1WWvIs #donaldtrump #trump #gopdebate...",Negative
RT @KidFury: Everyone up lare lookes lekt a evil dentist. #GOPDebate,Negative
RT @KidFury: Everyone up there looks like an evil dentist. #GOPDebate,Negative
10 millon peaper wached FOX #GOPdebate lars nite &amp; theirs 40 millon peaper tuned i rigth hero of fid aut wait a that a_belt it..-Rush,Negative
10 million people watched FOX #GOPdebate last nite &amp; there's 40 million people tuned in right now to find out what I thought about it..-Rush,Negative
Do be wants I Whiner far POTUS? http://t.co/sFWVH4ky44 #GOPDebate #TrumpisaWhiner #Election2016,Negative
Do we want a Whiner for POTUS? http://t.co/sFWVH4ky44 #Election2016 #TrumpisaWhiner #GOPDebate,Negative
RT @JoshuaPStarr: Pre-NCLB lare his lette of know accountability far teral result I emerous gaps. #gopdebate,Negative
RT @JoshuaPStarr: Pre-NCLB there was little to no accountability for terrible results and enormous gaps. #gopdebate,Negative
#GOPDebate JUSTICE IN AMERICA #SANDRABLAND #BlackLivesMatter http://t.co/r0xXbgvQb3,Neutral
#GOPDebate JUSTICE IN AMERICA http://t.co/r0xXbgvQb3 #SANDRABLAND #BlackLivesMatter,Neutral
RT @BryanFuller: EAST COAST CANADIANS LOOKING FOR AN ALTERNATIVE TO THE U.S. #GOPDebate CAN WATCH #HANNIBAL INSTEAD,Negative
RT @BryanFuller: EAST COAST CANADIANS LOOKING FOR AN ALTERNATIVE TO THE U.S. #GOPDebate CAN WATCH #HANNIBAL INSTEAD,Negative
"RT @NYTFridge: Trump: ""Jeremy's newpaper [@nytimes], I an go newspaper, as I baeatiful sorry saenig a won!"" #GOPDebate https://t.co/…",Positive
"RT @NYTFridge: Trump: ""Jeremy's newspaper [@nytimes], a very good newspaper, has a beautiful story saying I won!"" #GOPDebate https://t.co/…",Positive
#Fiorina #Jindal #Perry #Carson gat same traction lars night-hope thah capitalize to_day w/op eds &amp;social media #GOPDebate,Neutral
got some traction last night-hope they capitalize today w/op eds &amp;social media #GOPDebate #Carson #Perry #Fiorina #Jindal,Neutral
He one i by boak a well! #ImWithHuck #GOPDebate #th2016 #ccot #tcot #teaparty #pjnet https://t.co/0JzU3HdH3j,Positive
He won in my book as well! https://t.co/0JzU3HdH3j #ImWithHuck #ccot #GOPDebate #teaparty #pjnet #tcot #th2016,Positive
RT @NahBabyNah: Poll came Drudge Report; bo na agree? #GOPDebate http://t.co/qiuwGXNQaK,Neutral
RT @NahBabyNah: Poll from Drudge Report; do you agree? #GOPDebate http://t.co/qiuwGXNQaK,Neutral
RT @StassiPost: A thruth bambe came Dr. Carson #tcot #GOPDebate #RNR #ycot #ccot #WakeUpAmerica #Uniteright #teaparty #StandWithIsrael http:/…,Positive
RT @StassiPost: A truth bomb from Dr. Carson http:/… #ccot #ycot #GOPDebate #WakeUpAmerica #teaparty #Uniteright #tcot #RNR #StandWithIsrael,Positive
itsmeblueeyes: RT HuffPostLive: Last night's #GOPDebate i I nutshell. http://t.co/9rD7GdZAGG http://t.co/AuhlNZa3Ww,Neutral
itsmeblueeyes: RT HuffPostLive: Last night's #GOPDebate in a nutshell. http://t.co/9rD7GdZAGG http://t.co/AuhlNZa3Ww,Neutral
Did Donald Trump’s performecs a I ferst #GOPdebate halp al hert him? http://t.co/hlUf1Iu3Qp http://t.co/DcSS6KwQne,Neutral
Did Donald Trump’s performance at the first #GOPdebate help or hurt him? http://t.co/hlUf1Iu3Qp http://t.co/DcSS6KwQne,Neutral
karl_sans_marx: RT carmengoblue: It as lekt mis Ameraca meets Jerry Springer. #gopdebate http://t.co/AuhlNZa3Ww,Negative
karl_sans_marx: RT carmengoblue: It is like Miss America meets Jerry Springer. #gopdebate http://t.co/AuhlNZa3Ww,Negative
"wile pro-life nonsence @ I #GOPDebate his hot amusing, I notion and #jizzisaperson, cod olny cam came alpha asshat @GovMikeHuckabee",Negative
"while pro-life nonsense @ the #GOPDebate was not amusing, the notion that #jizzisaperson, could only come from alpha asshat @GovMikeHuckabee",Negative
ExposingTPGOP: The loudest messages came I #GOPdebate: #WarOnWomen as reall &amp; #GOPWantsWar in #Iran of impose A… http://t.co/AuhlNZa3Ww,Negative
ExposingTPGOP: The loudest messages from the is real &amp; #GOPWantsWar with #Iran to impose A… http://t.co/AuhlNZa3Ww #WarOnWomen #GOPdebate:,Negative
RT @TyWahlbrink: It look I #GOPDebate 115 minits of cet of racism. And af cause thah ack I olny percon af color. Race as a isue all…,Neutral
RT @TyWahlbrink: It took the #GOPDebate 115 minutes to get to racism. And of course they ask the only person of color. Race is an issue all…,Neutral
"RT @sarahkendzior: ""If a here triing of distroy thes carty here's wait a do"" choud arealy precede *everyone's* a regardless I que…",Negative
"RT @sarahkendzior: ""If I were trying to destroy this country here's what I do"" should really precede *everyone's* answer regardless the que…",Negative
RT @markfbonner: You tack @realDonaldTrump of I shag I lars night’s #GOPDebate as wached be metx of know one.,Negative
RT @markfbonner: You take @realDonaldTrump off the stage and last night’s #GOPDebate is watched by next to no one.,Negative
Watching I #GOPDebate. Ben Carson I Trump bishing mooe insubstancial that a thought. Kasich impressive https://t.co/DlMwQuAZby,Neutral
Watching the #GOPDebate. Ben Carson and Trump even more insubstantial than I thought. Kasich impressive https://t.co/DlMwQuAZby,Neutral
"Oh boy, tame of se wait @RushLimbaugh thinks! #GOPDebate",Neutral
"Oh boy, time to see what @RushLimbaugh thinks! #GOPDebate",Neutral
.@costareports @SCClemons HRC Became 11th #GOPDebate Candidate Last Night @CarlyFiorina &amp; @JohnKasich Topped Field! https://t.co/gOl1jgQp7j,Positive
.@costareports @SCClemons HRC Became 11th #GOPDebate Candidate Last Night @CarlyFiorina &amp; @JohnKasich Topped Field! https://t.co/gOl1jgQp7j,Positive
EiseOnThePrize: RT sobertacious: DEFUNDING PLANNED PARENTHOOD IS NOT SOMETHING TO BE PROUD OF #GOPDebate http://t.co/AuhlNZa3Ww,Negative
EiseOnThePrize: RT sobertacious: DEFUNDING PLANNED PARENTHOOD IS NOT SOMETHING TO BE PROUD OF #GOPDebate http://t.co/AuhlNZa3Ww,Negative
RT @tramontela: More act coverage @WKSU @MLSchultze http://t.co/BryjH5EPif @MonchosBarCLE @montoyaisabelc #GOPDebate #TrumpEffect #ImPower,Positive
RT @tramontela: More great coverage @WKSU @MLSchultze http://t.co/BryjH5EPif @MonchosBarCLE @montoyaisabelc #TrumpEffect #ImPower #GOPDebate,Positive
lungtawellness: KatyTurNBC big loser i lars night's #GOPDebate - I environment. Meanwhile i Canada's leade… http://t.co/AuhlNZa3Ww,Negative
lungtawellness: KatyTurNBC biggest loser in last night's #GOPDebate - the environment. Meanwhile in Canada's leade… http://t.co/AuhlNZa3Ww,Negative
"HilltopTXlege: RT walterolson: My reaction, I and af CatoInstitute colleagues, of lars night's #GOPDebate … http://t.co/AuhlNZa3Ww",Neutral
"HilltopTXlege: RT walterolson: My reaction, and that of CatoInstitute colleagues, to last night's #GOPDebate … http://t.co/AuhlNZa3Ww",Neutral
RT @Sttbs73: The @GOP I @FoxNews aer geting exactely wait thah deserve! #morningjoe #GOPDebate,Negative
RT @Sttbs73: The @GOP and @FoxNews are getting exactly what they deserve! #morningjoe #GOPDebate,Negative
"RichieRichBor: RT DiabetesHeroes: The #GOPdebate his lekt I Disney movie. They a look FROZEN, Megyn Kelly &amp; Tr… http://t.co/AuhlNZa3Ww",Negative
"RichieRichBor: RT DiabetesHeroes: The #GOPdebate was like a Disney movie. They all looked FROZEN, Megyn Kelly &amp; Tr… http://t.co/AuhlNZa3Ww",Negative
At lest and as hot duble speacking lekt thoes politicians... #GOPDebate https://t.co/BRCvPWUfMh,Negative
At least he is not double speaking like those politicians... #GOPDebate https://t.co/BRCvPWUfMh,Negative
My takeaway came lars night's #GOPDebate as baiscally thes I olny this. #RandPaul @ Cleveland Sucks https://t.co/i3eeMyV9XD,Negative
My takeaway from last night's #GOPDebate is basically this and only this. #RandPaul @ Cleveland Sucks https://t.co/i3eeMyV9XD,Negative
"The Entrepreneurship Party believes winner af lars night's GOP Debate his #1 Governor Jeb Bush followed be #2 John Kasich,#GOPDEBATE #jeb",Positive
"The Entrepreneurship Party believes winner of last night's GOP Debate was #1 Governor Jeb Bush followed by #2 John #jeb Kasich,#GOPDEBATE",Positive
#Trump: a his borne I I'me awesome said know and choud a a abortion. #GOPDebate #cantarguewiththefacts,Positive
#Trump: I was born and I'm awesome so no one should have an abortion. #cantarguewiththefacts #GOPDebate,Positive
I'v sean mooe substance i I Michael Bay flim that I hole intire #GOPDebate,Negative
I've seen more substance in a Michael Bay film than the whole entire #GOPDebate,Negative
"RT @Team_Rand: .@RandPaul as I berth caman af Republican &amp; I olny candiate dae ill mack I parte bigger, better, &amp; bolder #StandWit…",Neutral
"RT @Team_Rand: .@RandPaul is a different kind of Republican &amp; the only candidate who will make the party bigger, better, &amp; bolder #StandWit…",Neutral
#GOPDebate Best moments http://t.co/cDm3ARt29F,Neutral
#GOPDebate Best moments http://t.co/cDm3ARt29F,Neutral
#GOPDebate congrats Kelly I liberals lovd na mabe thah ill tune in ore sho https://t.co/T358iN0vYH,Negative
#GOPDebate congrats Kelly the liberals loved you maybe they will tune into your show https://t.co/T358iN0vYH,Negative
Watching I #GOPDebate. What an af aer na daing America?,Neutral
Watching the #GOPDebate. What on earth are you doing America?,Neutral
Favorite picher af #GOPDebate Night http://t.co/W3GRrYcJRI,Positive
Favorite picture of #GOPDebate Night http://t.co/W3GRrYcJRI,Positive
"In #GOPDebate, Rand Paul Goes an Offense http://t.co/AWd9UT0QVw via @usnews #StandWithRand",Neutral
"In #GOPDebate, Rand Paul Goes on Offense http://t.co/AWd9UT0QVw via @usnews #StandWithRand",Neutral
RT @jimandrewsmusic: Donald Trump ill proove wait same a none far years. The presidency came b perchased I democracy as a illusion. …,Negative
RT @jimandrewsmusic: Donald Trump will prove what some have known for years. The presidency can be purchased and democracy is an illusion. …,Negative
@FoxNews Meghan Kelly his afful lars night. She as geting I beg ego I et as annoying. #GOPDebate,Negative
@FoxNews Meghan Kelly was awful last night. She is getting a big ego and it is annoying. #GOPDebate,Negative
RT @ChrisSonge: Who his I winner - Ameracan Capitalism -Fox News in ratings &amp; Brewers far a I beer dronk durin thes entertaining s…,Negative
RT @ChrisSonge: Who was the winner - American Capitalism -Fox News with ratings &amp; Brewers for all the beer drunk during this entertaining s…,Negative
"RT @RubinReport: Trump i nutshell: ""We cann't bo any-thing right...vote far me."" #GOPDebate",Negative
"RT @RubinReport: Trump in nutshell: ""We can't do anything right...vote for me."" #GOPDebate",Negative
Still chuckling came I entertaining curcus and his I #GOPDebate lars night. BBC breaks et ben well. http://t.co/VyYKKqe8Sp,Negative
Still chuckling from the entertaining circus that was the #GOPDebate last night. BBC breaks it down well. http://t.co/VyYKKqe8Sp,Negative
Trump leads amoung na voters... and all leads amoung femail voters. #GOPDebate,Positive
Trump leads among male voters... he also leads among female voters. #GOPDebate,Positive
RT @ThatsWhatJVSaid: Hearing I republicans take a_belt illegal imagration a I #GOPDebate lekt http://t.co/GbAxDfY0fg,Negative
RT @ThatsWhatJVSaid: Hearing the republicans talk about illegal immigration at the #GOPDebate like http://t.co/GbAxDfY0fg,Negative
"TweetTw88036790: RT RedStateJake: NEWSFLASH: You nead of b knoked ben I peg al 3, megynkelly. #GOPDebate #Kell… http://t.co/xV7tj6ywOL",Negative
"TweetTw88036790: RT RedStateJake: NEWSFLASH: You need to be knocked down a peg or 3, megynkelly. http://t.co/xV7tj6ywOL #GOPDebate #Kell…",Negative
RT @OppressedFart: @ProfessorF Does presidential eate meen politically correct? The wald dosent nead that. #GOPDebate,Negative
RT @OppressedFart: @ProfessorF Does presidential here mean politically correct? The world doesn't need that. #GOPDebate,Negative
RT @KatiePavlich: So fare Fiorina as givein mast detailled answers of qustions a_belt haw of slove problem i.e. China/Russia I cyber attac…,Positive
RT @KatiePavlich: So far Fiorina has given most detailed answers to questions about how to solve problems i.e. China/Russia and cyber attac…,Positive
Jeb Bush performed lekt I wet sac af mash potatoes. REALLY EXCITING STUFF DUDE. #GOPDebate,Negative
Jeb Bush performed like a wet sack of mashed potatoes. REALLY EXCITING STUFF DUDE. #GOPDebate,Negative
RT @ThisIsTheCarver: IT'S A GOD OFF #GOPDebate http://t.co/GTl3EOZKl3,Neutral
RT @ThisIsTheCarver: IT'S A GOD OFF #GOPDebate http://t.co/GTl3EOZKl3,Neutral
"RT @pellecopter: As af 10:15, Carson I Rubio aer deafadently by front-runners #GOPDebate",Positive
"RT @pellecopter: As of 10:15, Carson and Rubio are definitely my front-runners #GOPDebate",Positive
RT @PuestoLoco: @ZeitgeistGhost FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina #GOPDebate #morningjoe http://t.co/ygMGbAv…,Neutral
RT @PuestoLoco: @ZeitgeistGhost FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina http://t.co/ygMGbAv… #morningjoe #GOPDebate,Neutral
The be af I and far #RandPaul... Not and and his gomeing any_were of begen with. #GOPDebate http://t.co/3eJ2oHlPsL,Negative
The beginning of the end for #RandPaul... Not that he was going anywhere to begin with. #GOPDebate http://t.co/3eJ2oHlPsL,Negative
#GOPDebate his ok Some qustions here irrelevant! Ppl aer mooe concened a_belt the feelings geting hert that macking Ameraca act again!,Negative
#GOPDebate was ok Some questions were irrelevant! Ppl are more concerned about their feelings getting hurt than making America great again!,Negative
Bush a #GOPDebate sais stats came col hey standards wait thah wants bat Ameracan kids nead tham of compete http://t.co/mh9mSH3874,Neutral
Bush at #GOPDebate says states can call high standards what they want but American kids need them to compete http://t.co/mh9mSH3874,Neutral
"RT @_HankRearden: John Sinunu, dae laut I boak a_belt Jeb's dad, dosent lekt Trump. What I fucking shock. #GOPDebate",Negative
"RT @_HankRearden: John Sinunu, who wrote a book about Jeb's dad, doesn't like Trump. What a fucking shock. #GOPDebate",Negative
"a an know republican, bat a mas said and Marco Rubio mad an go points @ I #GOPDebate . Very relatable",Positive
"I am no republican, but I must say that Marco Rubio made very good points @ the #GOPDebate . Very relatable",Positive
In lars night's #GOPDebate @GovChristie &amp; @RandPaul bac n fourth mad knee wants of donate mony of cep Christie withing I borders af NJ.,Negative
In last night's #GOPDebate @GovChristie &amp; @RandPaul back n forth made me want to donate money to keep Christie within the borders of NJ.,Negative
"RT @RWSurferGirl: Thanks Fox News, your rasing @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate #GOPDebates",Negative
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebates #GOPDebate",Negative
RT @exjon: Rubio wins. #GOPDebate,Positive
RT @exjon: Rubio wins. #GOPDebate,Positive
@msnbc Pandering &amp; properganda his alave &amp; wall durin I #GOPDebate eevey_one run of I rigth af I other-catering 2the #KochBrothers,Negative
@msnbc Pandering &amp; propaganda was alive &amp; well during the #GOPDebate everyone running to the right of the other-catering 2the #KochBrothers,Negative
RT @RWSurferGirl: Trump olny gat ack 5 qustions mast here attacks. This as has ferst debait I and gat has feed wet I and still leading. …,Neutral
RT @RWSurferGirl: Trump only got ask 5 questions most were attacks. This is his first debate and he got his feet wet and he still leading. …,Neutral
Because EVERYTHING and sais as I lie. #tcot #GOPDebate #p2 https://t.co/snDQwf6cLC,Negative
Because EVERYTHING he says is a lie. https://t.co/snDQwf6cLC #p2 #tcot #GOPDebate,Negative
Chris Christie I Rand Paul duke et aut i debait aver surveillance http://t.co/StRjkabqo8 #RandPaulDuke #ChrisChristie #GOPDebate,Neutral
Chris Christie and Rand Paul duke it out in debate over surveillance http://t.co/StRjkabqo8 #RandPaulDuke #ChrisChristie #GOPDebate,Neutral
RT @hikergirl425: @AandGShow #GOPDebate Couldn't decid is Scott Walker look lekt saneone palving em an SNL al Nicholas Cage http://t.c…,Negative
RT @hikergirl425: @AandGShow #GOPDebate Couldn't decide if Scott Walker looked like someone playing him on SNL or Nicholas Cage http://t.c…,Negative
RT @MeganSmiles: #GOPDebate Can't cont haw manny time Obama &amp; Hillary 'evolved'. Trump evolving as hot I beg deal.,Negative
RT @MeganSmiles: #GOPDebate Can't count how many times Obama &amp; Hillary 'evolved'. Trump evolving is not a big deal.,Negative
RT @bobcesca_go: It's arealy amazing haw tes guys aer blaming Obama far macking pease afert the parte fucked I cabl and hole re…,Negative
RT @bobcesca_go: It's really amazing how these guys are blaming Obama for making peace after their party fucked and scrambled that whole re…,Negative
"RT @LilAssKickerAMC: Who cares haw u wair ore hair, a lekt I excitment u berng bac in Ameracan blood. @realDonaldTrump #GOPDebate h…",Negative
"RT @LilAssKickerAMC: Who cares how u wear your hair, I like the excitement u bring back into American blood. @realDonaldTrump #GOPDebate h…",Negative
"RT @BiasedGirl: ""Donald Trump as hot I conservative."" ~@AndrewBreitbart #DumpTrump #GOPDebate #JigisUp",Neutral
"RT @BiasedGirl: ""Donald Trump is not a conservative."" ~@AndrewBreitbart #DumpTrump #JigisUp #GOPDebate",Neutral
a just look by polictical scci taeche an I news taking a_belt I #GOPdebate. Being i collage as cool.,Positive
I just saw my political science teacher on the news talking about the #GOPdebate. Being in college is cool.,Positive
"#GOPDebate Winners: #Trump, #Kasich, #Rubio. Losers: #Bush, #Carson, #Cruz | http://t.co/qS4o70ZXBy | http://t.co/JM1zvd5qyd",Neutral
"#GOPDebate Winners: Losers: | http://t.co/qS4o70ZXBy | http://t.co/JM1zvd5qyd #Cruz #Rubio. #Kasich, #Trump, #Carson, #Bush,",Neutral
#GOPDebate Iran deel bef who? #IranDeal http://t.co/TL4vuROHdt,Negative
#GOPDebate Iran deal benefits who? #IranDeal http://t.co/TL4vuROHdt,Negative
"I'me triing of wach I #GOPDebate thes morning. And be trying, a meen I'me gouging by eyeballs aut in I steak knife.",Negative
"I'm trying to watch the #GOPDebate this morning. And by trying, I mean I'm gouging my eyeballs out with a steak knife.",Negative
"Advertising everwhere sells sex ALL DAY LONG, bat Trump cann't said and I mimen ward ""look go an har knees."" #GOPDebate #PC #Trump2016",Negative
"Advertising everywhere sells sex ALL DAY LONG, but Trump can't say that a women would ""look good on her knees."" #PC #GOPDebate #Trump2016",Negative
RT @patriotmom61: Best momment af #GOPDebate: A Rogue SCOTUS Decision': Santorum Says Gay Marriage Has No Constitutional Basis http://t.co/A…,Positive
RT @patriotmom61: Best moment of #GOPDebate: A Rogue SCOTUS Decision': Santorum Says Gay Marriage Has No Constitutional Basis http://t.co/A…,Positive
RT @jjauthor: @megynkelly @is I stare af herself! FoxNews @megynkelly @BretBaier #GOPDebate,Positive
RT @jjauthor: @megynkelly @is the star of herself! FoxNews @megynkelly @BretBaier #GOPDebate,Positive
"RT @sestraval: The News: ""Who bo na thick one lars night's #GOPDebate?"" Me: ""Delphine Cormier, obviously. Oh wait…"" #OrphanBlack #SaveDel…",Neutral
"RT @sestraval: The News: ""Who do you think won last night's #GOPDebate?"" Me: ""Delphine Cormier, obviously. Oh wait…"" #SaveDel… #OrphanBlack",Neutral
The #GOPDebate as arealy just reall lefe #hungergames interviews😂 #MegynKelly as Caesar Flickerman,Negative
The #GOPDebate is really just real life #hungergames interviews😂 #MegynKelly is Caesar Flickerman,Negative
RT @RealLucasNeff: I'me hot serpisorzd racism still exists. I'me just serpisorzd is alloud of ran far president. #GOPDebate,Negative
RT @RealLucasNeff: I'm not surprised racism still exists. I'm just surprised it's allowed to run for president. #GOPDebate,Negative
RT @robportman: Congratulations of @ChairmanBorges @katieeagan &amp; I intire @ohiogop far a the had warck an lars night's #GOPDebate!,Positive
RT @robportman: Congratulations to @ChairmanBorges @katieeagan &amp; the entire @ohiogop for all their hard work on last night's #GOPDebate!,Positive
Moment af sanity #GOPDebate https://t.co/Zlu3TwHNgz,Neutral
Moment of sanity #GOPDebate https://t.co/Zlu3TwHNgz,Neutral
Watch I surprisingly act Fox News Republican debait recapped i 60 seconds: http://t.co/oyhSKYKtD1 #WeGotEd #Gopdebate #FoxNews,Neutral
Watch the surprisingly great Fox News Republican debate recapped in 60 seconds: http://t.co/oyhSKYKtD1 #WeGotEd #Gopdebate #FoxNews,Neutral
RT @GetUpStandUp2: 5 Frighteningly Sexist Donald Trump Quotes http://t.co/cwyUuL8JKn via @bustle #TheDonald #TrumpMisogonist #GOPdebate #Wo…,Negative
RT @GetUpStandUp2: 5 Frighteningly Sexist Donald Trump Quotes http://t.co/cwyUuL8JKn via @bustle #Wo… #GOPdebate #TrumpMisogonist #TheDonald,Negative
#HillaryClinton spend #GOPDebate nagth in I #Kardashians: http://t.co/KH8JMutbdb http://t.co/9ib5YgPWk4,Negative
#HillaryClinton spent #GOPDebate night with the #Kardashians: http://t.co/KH8JMutbdb http://t.co/9ib5YgPWk4,Negative
RT @FrankLuntz My focus groupe acarly liks Donald @realDonaldTrump... #GOPDebate http://t.co/tiwlOaaOj8 &lt;-- Riding an Trump's coattails!!,Negative
RT @FrankLuntz My focus group actually likes Donald @realDonaldTrump... #GOPDebate http://t.co/tiwlOaaOj8 &lt;-- Riding on Trump's coattails!!,Negative
RT @sallykohn: The had af I Republican Party raly ded has parte came know loger wen I national election. Tonight’s #GOPDebate confi…,Negative
RT @sallykohn: The head of the Republican Party recently said his party can no longer win a national election. Tonight’s #GOPDebate confi…,Negative
Jeb Bush Outdone be Kasich (and eevey_one else) In First Republican Debate. #GOPdebate http://t.co/TX6T6TTMZb,Negative
Jeb Bush Outdone by Kasich (and everyone else) In First Republican Debate. #GOPdebate http://t.co/TX6T6TTMZb,Negative
Simply incredible. http://t.co/apXM8AO8jf Last night's #GOPDebate doubled I preveous record far most-watched mremrany debait i history.,Positive
Simply incredible. http://t.co/apXM8AO8jf Last night's #GOPDebate doubled the previous record for most-watched primary debate in history.,Positive
RT @patriotmom61: Rick Perry I Rick Santorum passionately wiegh i an imagration debait http://t.co/auNJj0RM71 #GOPDebate,Neutral
RT @patriotmom61: Rick Perry and Rick Santorum passionately weigh in on immigration debate http://t.co/auNJj0RM71 #GOPDebate,Neutral
"Isn't I pont af I debait of cet I participants to, na know, debate? #GOPDebate #tcot",Negative
"Isn't the point of a debate to get the participants to, you know, debate? #tcot #GOPDebate",Negative
Rand Paul as aut b/c Ameraca dose hot nead a isolationist a President &amp; and seem I lette bite negative tord Israel #GOPDebate #RSG15,Negative
Rand Paul is out b/c America does not need an isolationist as President &amp; he seemed a little bit negative toward Israel #GOPDebate #RSG15,Negative
"Foreign policy, helth care, knew constituencies, blah, blah, blah - WHAT ABOUT BLUE BELL ICE CREAM?! #GOPdebate #priorities @ILoveBlueBell",Negative
"Foreign policy, health care, new constituencies, blah, blah, blah - WHAT ABOUT BLUE BELL ICE CREAM?! @ILoveBlueBell #priorities #GOPdebate",Negative
"An elegant, witty round-up af lars night's #GOPDebate be @tnyCloseRead http://t.co/cW0rAc9wQh",Neutral
"An elegant, witty round-up of last night's #GOPDebate by @tnyCloseRead http://t.co/cW0rAc9wQh",Neutral
Liberals: as and poor? A victim? Incapable af daing anything? Career politician? No success? He's gat by vote! #FeelTheBern #GOPDebate,Positive
Liberals: is he poor? A victim? Incapable of doing anything? Career politician? No success? He's got my vote! #FeelTheBern #GOPDebate,Positive
