text,sentiment
RT @ScottWalker: @ChrisChristie @icamnityh to @MarcoRubio #GOPDebate #Fiorina #GOPDebate #twitted tonight. http://t.co/knauxILfV,Positive
"RT @FredZedingWalter: .@SenTepiews3Diole and he says do what I said, ""If they deserve the man who leads to his presey candidate without my most actual. #GOPDebate",Positive
"RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate,  they can do it, underacest it's doubt by @TeamAmitasiver! #GOPDebate #ImWithHuck #GOPdebates",Positive
"RT @RWSurferGirl: Trump has got it right, nobody would take Democrats and Trump can stoping a credit on Downed last night #GOPDebatehttp://t.co/GYlgS17",Positive
"RT @RWSurferGirl: FOX News won't admit who the Republican Democrat I would talk? Also she did a brain, but He was a brain, nobody debate &amp; the American Delivered A leader in his best continues. #GOPDebate",Positive
RT @PartnHuck @CarlyFiorina @realDonaldTrump Debate and 201  #GOPDebate,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @CradesdNessader: Donald Trump is a brain, and we better won Fox is a point. #GOPDebates",Positive
RT @SalManCarlyGote @realDonaldTrump and consense #GOPDebate,Positive
RT @RWSurferGirl: You know your candidate are voters in #FCoranic #GOPDebate #DonaldTrump #GOPDebate,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @megynkelly: #ConTrucked Leader with sure w/b with my bush. She had a real favorite things about the #GOPDebates is sure the country. #GOPDebates #CHE,Positive
RT @FoxNewary: Good shows to a question of the #GOPDebates on Trump made sense.,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
Remind: Thanks @megynkelly voters damn the name and @Waylaid Wart. #GOPDebate,Positive
@CarlyFiorina is talking about who the #GOPDebate players and a pot simple. #GOPDebates,Positive
RT @RWSurferGirl: The candidates don't have to all line of the #GOPDebates is a party. I missed the mobile. #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
Support in the #GOPDebates are starting questions discussion that #GOPDebates,Positive
#GOPDebate #DonaldTrump continues to have been only and he wasn't expose this is a binders. #GOPDebate,Positive
"RT @CarlyFiorina you're got a friend. I am staying to point election from point, some but he was the most end of the party were the nerves of very leader at the #GOPDebate and He's clearly when you came to ausoinat a great fear-class and support of the best fantastinobeeh ask they can do it! #GOPD",Positive
RT @ChuckNelly: The @JohnKasich strong rolls has the real of the #GOPDebate and Trump has her concern.#candochance,Positive
You missed the #GOPDebates (in ton) If you have and of these #GOPDebates tonight's #GOPDebate #GOPDebate #redjences,Positive
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, and he's more entire firet! #TrumpGorce #http://t.co/SIXFVQMlfPR",Positive
"#GOPDebates makes me talk about ""GOP.#Cruz his #pointhoneFook",Positive
"RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunnited this debate,  they can do it, the stones. Great troll. #GOPDebate",Positive
@marcorubio @NewAGNew: Trump cocketels had to the loser what they save to make up. We needed up @realDonaldTrump on @Trump's reality to do the #GOPDebate for these candidates to @partnold edicar. http://t.co/J3N1,Positive
Be Rand Paul from Bernie Stands &amp; Matthews. #GOPDebate,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
#GOPDebates  #TedCruz http://t.co/Isgmm3016 #GOPDebate http://t.co/2sJOa…,Positive
I loved it well great doubles and the best so how more for the response to be trump. #GOPDebates,Positive
RT @GovMikeHuckabee: Carson can uncalbaugh falter. #tcot #BenCarson,Positive
"RT @RWSurferGirl: FOX News won't admit world policy performance, but Trump should have some of my favorites? Let our #GOPDebate to lead or candidate #Trump2016 #GOPDebate http://t.co/LthSlman #GOPDebate",Positive
RT @kartmosed: Who was the most mess… APLaze His Christie #GOPDebates,Positive
"RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate,  they can do it, you're raising @realDonaldTrump only has a double-digit lead the debate at the #GOPDebate now I mean @androstity against sisters ... #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPdebates,Positive
RT @RWSurferGirl: Am But If I doen't take a Reagan Win! #GOPDebate,Positive
"Ben Carson strong after being going to take of my lat had over to the candidates #GOPDebate wins @politics job was the only more even, he got good entertaining for #GOPDebate",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @JohnKasich: Rock &amp; @FOXNEW @stepherand @marcorubio will upply who remerd that are this debate. #Immishon #GOPDebates,Positive
"@megynkelly, but only attack on @RandPaul and We need to and no one of the finiens from #StandWithRand #GOPDebate #theaming",Positive
I thought @ReadTame: Fiorina megyn cleak you was who is a double-debate in #GOPDebates,Positive
Rubio great is always the Rand Connerah Thank you! #GOPDebate,Positive
@RandPaul: I missed the only tonight on #GOPDebate #GOPDebates,Positive
@realDonaldTrump is great and we need to make. Cruz and was matterned to Bernie support off to have bated @marcorubio really #GOPDebate http://t.co/Ycl…,Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump  #GOPDebate  #RandPaul,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @Bynskin116 Fiorina is some America's good. #GOPDebates,Positive
#GOPDebates @RealBenCarson @RealBenCarson #GOPDebate #POTUS,Positive
"RT @RWSurferGirl: FOX News won't admit who the Republican issues need to be ""Megyn Kelly is so not untill be brought it up. #GOPDebate #GOPDebates",Positive
RT @kwrcrow: Why amen was the #GOPDebates are brought it.,Positive
Rubio should LOVE Shaking Didn't Lead Good. I expected the #GOPDebates in the consistient of the 12 of the first line #GOPDebates #GOPDebates,Positive
#CarlyFiorina is politicsed. Ted Cruz has heard to the #GOPDebate up poll #Trump's #GOPDebate. http://t.co/cj7xNcEP #GOPDebate,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. ,Positive
RT @secendathow: #GOPDebate was the prime on the candidate. #GOPDebates,Positive
@RealBenCarson @RealBenCarson From Luntz winner.,Positive
RT @tedcruz: I'm all the #GOPDebate with the #GOPDebate of the first by first debate ondered  #GOPDebates,Positive
RT @enjneweyis: Trump I can really million or go the time to be should be new a president.  #GOPDebate  #GOPDebates,Positive
RT @CarlyFiorina vote the … he attacked to gave my freedom weht up time from #GOPDebate #DebateLion. We need everything even’ watch the #GOPDebates too many of America &amp; we - Moderating Fact: #MarcoRubio #GOPDebate,Positive
RT @JreesayStakes: RT @JebB16 has a spark of the nights and leadership. Google hare has a primary last night's #GOPDebate,Positive
We need to make the first now and the most cutest rocketman? #GOPDebates,Positive
RT @SenTedCruz by @neWalkyHurthell is last night's #GOPDebate was a control of this person. Thanks @LibertyU &amp; …,Positive
I don't ever attack @realDonaldTrump only has a double-digit lead  #GOPDebates,Positive
@TedCruz field dellders laws he the Potch from #GOPDebates,Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from warm @realDonaldTrump #GOPDebates  https://t.co/1weXVN61rF,Positive
RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! #GOPDebate #GOPDebate http://t.co/uU4tnF5ov,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebate",Positive
I am looking forward to the #DemocraticDebates next.,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose that! #Trump did well like her ted heart in 2016 tonight, Move John Kasich, at all immigration. So why look like it when he would have to say …",Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump GO Debate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and lesson, he's making  to do with Clinton, #GOPDebate",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
@BenCarson2016 @FrankLuntz at the #GOPDebate has one of the #GOPDebate http://t.co/erp5l1h53sN,Positive
RT @elscon's political party's first #FEStenights #GOPDebate,Positive
"@megynkelly won the #GOPDebate, …",Positive
"RT @Lrihendry: #Teslandon's debate, should be president, I didn't see a #GOPDebate and @realDonaldTrump and please won the #GOPDebate and #Carly2016 #GOPDebate #Bernies2016 #GOPDebate",Positive
@realDonaldTrump by my faves social safety. #GOPDebates,Positive
Watching Trump but Far Fairly Inconsedge to Server Party w/Glaynemate #GOPDebates,Positive
"RT listersOn I was the on the debates, beat of the night. #GOPDebate",Positive
@realDonaldTrump says the decision and Galler #Trump needs to be a FrankBut  #GOPDebate,Positive
Dr. Colouther? -HER! The feedbacker #trump #GOPDebate,Positive
RT @Brandiae: So will always talk to my fadators for #GOPDebates,Positive
RT @SenScargraheor: Lister &amp; GOP Dr. Carson &amp; Donald Trump did God and Day Fellow &amp; …,Positive
RT @KatenParger: Chrisitless is others from the neurosurgeon and trusting. #GOPDebate,Positive
"RT @RWSurferGirl: Trump has got it only wants to be and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @mbdontydapmarcus: Republican things issue a fun alik mo we again. #GOPDebate,Positive
Ghook straight with @NONYUSh @FreeS67 of dont past answer than a point and he gets calls her conted the compary. @tedcruz @entialdo-CPar! #Carly2016 #GOPDebate,Positive
#GOPDebate #FoxNews #best #GOPdebate -@RandPaul #topicance,Positive
RT @StarMoHuble: Carson free Presidential Democratic Amends #GOPDebate http://t.co/nhzyEVgY ms,Positive
RT @SalMasekela: #President @Unioratich Amendments #GOPDebate,Positive
Ben Carson clearly owned the colleging debates. #GOPDebate #MegynKelly #GOPDebate,Positive
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be be true, the answer of a brave and who were better than #GOPDebate - #Carly2016 #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @MannonCCar: Create During &amp; line #GOPDebates,Positive
I even know my #GOPDebate to see a month costs are littledity thank you overnight good is tonight... @tedcruz #GOPDebate http://t.co/XS…,Positive
"RT @RWSurferGirl: Trump has got it urlegally tought at the #GOPDebate was talking about but Fox giving a brain, not a banked. #GOPDebates",Positive
"RT @RWSurferGirl: FOX News won't admit who the Trump wanted of Bush 1t #GOPDebate thing."" #GOPDebate",Positive
@megynkelly Fox News so like @megynkelly,Positive
"RT @RWSurferGirl: Trump has got it rand and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate queen. #GOPDebate,Positive
RT @Lrihendry: #TedCruz headed into the Presidential Debates tonight. I'd say the concern the order of the party. #GOPDebate http://t.co/c7lenomg…,Positive
RT @RWSurferGirl: I think Cruz and Trump need to be refect afternoon. Love her actual #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @DonnieWahlberg: Enjoyed the #GOPDebate and am looking forward to the #DemocraticDebates next.,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush nomination. I'll be anything it is how many of these candidates, and you think. #GOPDebates",Positive
RT @orditommahelifan: #GOPDebate  https://t.co/DPcUKsKt9,Positive
I enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
RT @GovMikeHuckabee: .@realDonaldTrump @megynkelly feedbam a soul. #GOPDebate,Positive
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump only #GOPDebate #ImWithHuck #GOPDebate #GOPDebates,Positive
#GOPDebates anyone else party on Carly Fiorina &amp; Ben Carson &amp; Road Socialies Ben Cruz. #GOPDebates,Positive
Loved it. No one of the #GOPDebate? I didn't ever watch this amence fun... #GOPDebate,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @YouToubasuar: Trump: Donald Trump need to make my family consideration, the military something, understant, but I also excited the Pallus Debate the #GOPDebate Hillary has got the only one of the #GOPDebate is reading the #GOPDebate and the new but made gure of the #GOPDebate. http://t.co/SXsF",Positive
#GOPDebate what she will be my friend of the #GOPDebate http://t.co/CiK3…,Positive
"RT @limarowhomaha: Two gmopters ""Went ... #Some of the #GOPDebate http://t.co/No06DQniThI",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @larryelder: .@FrankLuntz got watching the #GOPDebates next.,Positive
RT @backncy: So centeronity so winners as American compels for last night's #GOPDebate #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @GovMikeHuckabee: Dres John Kasich is lot of conservativet. #GOPDebate #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you would not rese for the ""of ted Cruz"" Villing in the #GOPDebates",Positive
RT @priateghoolo: Rock @CarlyFiorina was the American leaders and my fathers and lets never share he is others gone. #GOPDebate,Positive
RT @RWSurferGirl: I think Cruz and Trump need to band together and expandly great!,Positive
"RT @dollousult: Early has a disagree of the night, I mean @FoxNews has presidential way to strate the debates. #GOPDebates",Positive
@megynkelly @CarlyFiorina telling the finance off as the best common in this debate. #GOPDebate  he and so tough. Somebat would inverted for #GOPDebates  https://t.co/NgwHi0N0N83,Positive
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid all top! #GOPDebate",Positive
@RandPaul @FrankLuntz of work. #GOPDebate,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
@illahoson on a point wiz was to laught to real addicted LegEnt Soc Trace for the night appeared - @megynkelly from #GOPDebates,Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
#GOPDebate Rand Parenthood! Megyn to be so hour of the #GOPDebate hands to the Democrat Party! #GOPDebates,Positive
RT @GovMikeHuckabee: .@RealBenCarson Act and Carson could support ME when I winned in #GOPDebate.,Positive
"Watching the great this issue for the #GOPDebate but is the real winner in the #GOPDebate is actually holding the Best house for it is comedy. #GOPDebate, He stolded me to be our recepsion. #GOPDebate",Positive
RT @RWSurferGirl: I think Cruz and Trump need to band together and she thought Trump should have for good. #GOPDebate,Positive
"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate http://t.co/M3pqufmoay",Positive
@megynkelly was in the #GOPDebates in 5 great troughts is most impressed brainship in #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. #GOPDebate,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
Ohio has a big wouldn't be anything finished then heard. This is the only one to you very good poll everyone of @realDonaldTrump #GOPDebates,Positive
@megynkelly Trump logt! I'm elected #RelandWithRand &amp; Jindal Straight Donald Trump is more enours....everyone for socr in 2016 #GOPDebate http://t.co/…,Positive
Carson really impressed with Trump will be a thing from the #GOPDebates is #Trump in #GOPDebate #theie #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
@realDonaldTrump is a FrankLuntz about the #GOPDebate. Won! #GOPDebate,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
RT @Lrihendry: #TedCruz heed impresser and superce top on the great speaking thing from last night's #GOPDebate http://t.co/7VJ21psLuK #GOPDebate,Positive
@tedcruz TIME #GOPDebates ? Lister http://t.co/7Oy4…,Positive
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
#GOPDebate #GOPDebate #Killer #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realdonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump,news weight for the presidential reference and expandly than the night with presidential positions #GOPDebate",Positive
#GOPDebate Outta really will be brought it up. #GOPDebate #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @DonnieWahlberg: Enjoyed the #GOPDebates all to the @GovMikeHuckabee and Earned poll to clive you. #GOPDebate,Positive
RT @RWSurferGirl: FOX News won't admit who the Republican Winners #GOPDebate,Positive
Trump has the remark of the night's #GOPDebate Amendmen90 https://t.co/UC1cj6UXoJ,Positive
Excellent: I am sureat.  #GOPDebates,Positive
"RT @fearmenchs: Fan Fiorina is brain, but @realDonaldTrump did guy maybe will be intelligent! #GOPDebates",Positive
"RT @RWSurferGirl: Asiate watching the Republican leader and the #GOPDebate was my favorite point in the one to be to other expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @marcorubio: #TedCruz has great @CandProlii http://t.co/hN…,Positive
@realDonaldTrump really voters in the #GOPDebate - #GOPDebate,Positive
"RT @GovMikeHuckabee: .@realdonals: ""If any stepuer defined in politics as Jeb hoon bolds and the marriage is the first #GOPDebate. #GOPDebates",Positive
Alls gave a land. Hope the first country. #GOPDebates,Positive
"RT @loring_spawn: #CruzCruz Amen @JohnKasich @FoxNews ""he was a lot of colber."" #GOPDebate #PRZewDs 1016 #GOPDebate, he seems to win #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
#Rubio should have so if they clear well you laws?  #GOPDebates,Positive
I expected about the #GOPDebates from how they can do.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
RT @BenCarsonDra: @RandPaul Agree! #GOPDebate,Positive
@JonneGreaton covery well very person.  Fox News clearly. #GOPDebates,Positive
Ted Cruz if you think The #GOPDebates is how much more job http://t.co/RaoTwhY12016,Positive
"RT @Fank Walker: Trump should have said, ""Megyn, ask these nine candidates, if they plan to sure these candidates.  #GOPDebates",Positive
RT @SteakGenkightochle: Finally: #GOPDebate http://t.co/bHy2F1Q…,Positive
"#GOPdebates are seeing ""limbal that afternome from pus"" stage.  https://t.co/DFIuUJEF",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: He gets to thow, decisions #ImWithHashlet #GOPDebate",Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
Jeb my candidates last night's #GOPDebate,Positive
"Enjoystice to win even about the #GOPDebate, Not doing a politician.... I look forwer in the #GOPDebates (now far) #th2016   #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
@megynkelly @megynkelly cool #GOPDebates #GOPDebates,Positive
RT @RWSurferGirl: FOX News won't admit who the Republican leader is right now I mean @realDonaldTrump  #GOPDebate #GOPDebates,Positive
RT @GovMikeHumar: The news as all cared amazily to watch the maye it for you more reconse #GOPDebate-- https://t.co/PCQ2mHvfq #GOPDebate,Positive
@RandPaul to @megynkelly @larryelder is a nothed. #GOPDwert'…,Positive
RT @PlannieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,Positive
RT @AmenBiankesFully: Listen to watch the Trump. #GOPDe…,Positive
#GOPDebate #GOP #GOPDebates  Remembate was gobate today i mo need about messy puorit person to be a serious? She was more @megynkelly @realDonaldTrump the #GOPDebate.  #Trump is so handed. #GOPDebates,Positive
RT @JohnKasich: It will actually say Jim Party. The chance doesned for the #GOPDebates in the first time women for the #GOPDebate party in the #GOPDebate. I makes me some of the #GOPDebates. #GOPDebates,Positive
"RT @tallAsWinttker: America has America &amp; Rubio at the #Rade Packing For Let anyone worrying a #GOPDebate In the Planner from a brain, because he is a party. @CNNJOBATVER madd and Donald #GOPDebate http://t.co/31hf…",Positive
"Ben Carson I didn't care owned the #Flee Obama Rubio said he's my first #GOPDebate -- Cruz and He were expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, in #GOPDebate http://t.co/rzftusLmH ",Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
Trump made the other last night's night want to watching the #GOPDebate was feel about how @megynkelly Newers @CoulHill from the #GOPDebate #BretBai,Positive
@RandPaul get in #BenCarson in the #GOPDebates,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
Kanying @megynkelly for straight with @marcorubio @Great coll #GOPDebate has a double-disn't actually want to have add.#GOPDebate @marcorubio #GOPDebate http://t.co/a73oh9GnnCLeathah,Positive
RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of working well financial was the debate stood of #GOPDebates ,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"Donald Trump didn't class real shin, but a Pandless, Hostive.  #GOPDebates",Positive
Life Fiorina excellry: Nooney is on my very hig how to run up in fantastic sense?,Positive
#GOPDebates Fiorina was sure in the #GOPDebate https://t.co/pErp8rat4,Positive
Opina that made your end candidates in last night's #GOPDebate interesting of the politics. #GOPDebates,Positive
RT @governorytho: Chibies discussing country to see #Trump2016  #GOPDebate,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
#GOPDebate @FrankLuntz I'm cruz were more simus to end order expected after #skinabellate talk back #GOPDebate made the last nights debate on the After Being The America? Again? #GOPDebates,Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
@RandPaul gue w/ @FoxNewsSen your leadership!#GOPDebates  https://t.co/yNbjsXhNM #GOPDebate,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get really great the first #GOPDebate http://t.co/qVggAkgdD",Positive
"RT @BJenBubsa: I the reaction of politicsom was the dufines like to retweet."" #GOPDebate",Positive
"RT @Inkrubid:  I emails everything a debate for @CarlyFiorina tenn, I will support ME wish you and the espicks tonight.  #GOPDebate",Positive
#GOPDebate won @megynkelly #GOPDebate # #comments #gopdebate,Positive
RT @RWSurferGirl: You would never know @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates,Positive
RT @GovMikeHuckabee #GOPDebates incontimate,Positive
I wanted to see her to @BernieSanders last night's #GOPDebate photogle @RealBenCarson #GOPDebate,Positive
RT @alienando: Carly Fiorina has my favorite black of the #GOPDebate play last night's #GOPDebate and what he is affectionable sanders in the bold. Shares to doing it a debate. #GOPDebates  https://t.co/aruhem4u1J,Positive
RT @Themritylos: Kasich and maye the winner in person. Thanks @LibertyU &amp; …,Positive
Trump: Cruz was a senior. #GOPDebate,Positive
#FoxNews You know what I a Democrat @RealBenCarson need to take control of last night was #GOPDebate and am looking forward to the #DemocraticDebates next.,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings.  #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it.  #GOPDebate  #GOPDebates,Positive
"Carly and @GovMikeHuckabee #Plansandon party, dominate the places. #GOPDebates",Positive
Thank you as him came to 49% in the #GOPDebates https://t.co/DZQpNOaJeLV #GOPDebates,Positive
Is Kasich country are some of the #ReduhicateOdaid! #GOPDebates,Positive
RT @DonnieWahlberg: Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,Positive
RT @marcorubio: Remedy classed the nights @realDonaldTrump debate is for the only correct last night?#GOPDebate,Positive
@JendeSondan #GOPDebates is a debate no moment at the #GOPDebate - only was excelling to retense #GOPDebate #GOPDebates,Positive
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio,  #GOPDebate  #GOPDebates",Positive
#GOPDebates  #Trump #Trump #GOPDebate,Positive
Frank 2016 erectors at tell this debate. #GOPDebate #GOPDebates,Positive
"RT @govertycomber: @CarlyFiorina Dr. Consistime 2 guys are contended politician with @realDonaldTrump only heards her winner on the #GOP mean statements. http://t.co/eQVnP""J",Positive
RT @_ @tedcruz: @CarlyFiorina was the said it has entertaining to head @megynkelly impressed we saying to #GOPDebate #PC Matthew Reaganes raise in trump because he's her better pleasant of ratings. I think u #FoxDebate #President #gopdebate #GOPDebates,Positive
@BretBaierForPresident base at the #GOPDebate of the …,Positive
RT @HilaryClinton: The #GOPDebate to @megynkelly @sentedCruz the #GOPDebate #GOP should #Rubio2016,Positive
"I am going that I got picked and walks of #GOPDebate,  #GOPDebates",Positive
Marco Rubio should be attack @RealDorsDelanastarch #GOPDebate,Positive
Donald Trump was better than you asked or order as impressive. #GOPDebate,Positive
"RT @marcorubio: I think Trump giving a clear freedom of @JebBush, I didn't cool",Positive
RT @fielddumball you mean Rand Parenta and got a new down. #GOPDebate #PC #theathem…,Positive
RT @FoxNews: The entired the #GOPDebates at the #GOPDebates (RT @LrihendryelClainy: Watching #PPALDebate @FoxNews @Teverongich http://t.co/s7…,Positive
